"","Estimate","Std. Error","t value","Pr(>|t|)","metal"
"3","0.000810377172024747","2.53983117440137","0.000319067338094136","0.999748058443349","V_P01106_Aluminum_wf"
"4","0.00364500721386806","0.00963929755974238","0.37814033556668","0.709121757775255","V_P01095_Antimony_wf"
"5","0.0108552199011432","0.133426874814375","0.0813570723008017","0.935680996104355","V_P01000_Arsenic_wf"
"6","2.53123569852411","1.97294415683601","1.28297381847007","0.208439115859174","V_P01005_Barium_wf"
"7","-0.00512539493615057","0.00758869034374894","-0.675399140560866","0.507156650034288","V_P01010_Beryllium_wf"
"8","3.10073379568946","4.51899986522136","0.686154876779925","0.497557296053344","V_P01020_Boron_wf"
"9","0.0166748726246627","0.0133672994583572","1.24743765011097","0.222570044811515","V_P01025_Cadmium_wf"
"10","0.0433371551478326","0.0205920122346774","2.1045614510102","0.0451483613512451","V_P01030_Chromium_wf"
"11","-0.0322995110080883","0.0490409330536644","-0.658623500754844","0.514999949282863","V_P01035_Cobalt_wf"
"12","-0.288631378823515","0.238202828941799","-1.21170424426","0.234497428572662","V_P01040_Copper_wf"
"13","0.00185477574489479","0.0858779469565695","0.0215978119019636","0.982898845780639","V_P01049_Lead_wf"
"14","-0.256146456685952","1.07229788454107","-0.238876211898506","0.812724840747623","V_P01130_Lithium_wf"
"15","5.13589773991196","6.99068228037792","0.734677608554441","0.467724770386523","V_P01056_Manganese_wf"
"16","0.153381596446573","0.173634556936011","0.883358699749486","0.383432808236325","V_P01060_Molybdenum_wf"
"17","-0.0496454094874323","0.1026365426707","-0.483701108743649","0.631997349833069","V_P01065_Nickel_wf"
"18","-0.0559323557842842","0.103682557053281","-0.539457719542368","0.593192622414964","V_P01145_Selenium_wf"
"19","-0.0342475214832243","0.0722176135298174","-0.474226712976108","0.682069899939077","V_P01075_Silver_wf"
"20","17.720858613832","25.4477620054578","0.696362163793868","0.491078172826202","V_P01080_Strontium_wf"
"21","0.0128805044422861","0.0110144835588","1.16941519532209","0.26176160435439","V_P01057_Thallium_wf"
"22","0.166342811447126","0.411494037220288","0.404241122352101","0.688810904628735","V_P01085_Vanadium_wf"
"23","0.168359989602442","0.821974493213579","0.204823861314996","0.838967874877827","V_P01090_Zinc_wf"
"24","0.899373468027285","0.686042591396619","1.3109586479119","0.199500433512949","V_P22703_Uranium_wf"
